image_path,relative_path,label,label_name,disease_key,disease,species,device,split
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D0_bea71013-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D0_bea71013-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D0_beba8958-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D0_beba8958-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D10_beaa8052-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D10_beaa8052-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D10_beaab634-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D10_beaab634-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D11_beafeb2f-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D11_beafeb2f-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D12_beb27d6d-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D12_beb27d6d-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D12_bebb63a0-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D12_bebb63a0-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D13_bebabde4-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D13_bebabde4-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D13_bec15105-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D13_bec15105-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D14_beb79ba2-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D14_beb79ba2-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D14_bebac916-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D14_bebac916-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D15_bea50516-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D15_bea50516-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D17_bea6318e-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D17_bea6318e-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D17_bea786ec-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D17_bea786ec-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D17_beaa2342-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D17_beaa2342-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D18_bebd8abd-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D18_bebd8abd-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_be989288-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_be989288-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_be9a32f2-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_be9a32f2-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_beb46a7f-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_beb46a7f-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_beb671b9-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D19_beb671b9-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_be99f392-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_be99f392-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_be9c63a5-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_be9c63a5-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_bea57481-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_bea57481-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
C:\Users\orang\OneDrive\Desktop\딥러닝 실습_반려동물 안구질환\153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_bea7a2ca-63a6-11ec-b317-0a7404972c70.jpg,153.반려동물 안구질환 데이터\01.데이터\2.Validation\원천데이터\개\안구\안구초음파\백내장\무\D1_bea7a2ca-63a6-11ec-b317-0a7404972c70.jpg,0,무,cataract,백내장,개,안구초음파,test
